id,author,rating,date,text,url
rf--1963389214220307101,Unknown,,,"The songs are undeniable
Like review26 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/193/
rf--7897645914264423802,Unknown,,,"An extremely fun watch. With great animation and the songs are so good and catchy. Well written and tells a fun and meaningful message. I had a fun time with this. I highly recommend. Props to everyone.
Like review26 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/193/
rf-4784969150186769737,Unknown,,,"thought this would be throwaway netflix slop but by the end I was standing on my couch doing finger hearts at the screen
did not expect this to have so much heart, the visuals were fire, and the music was all bops
Like review26 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/193/
rf--8218535583557389021,Unknown,,,"Vou ser sincero não queria dar uma nota alta para esse filme mas a animação é bonita apesar de eu não curtir k-pop animação é bonita as músicas são dubladas as cores do filme são tão nítidas as personagens do filme são bem relevantes cada uma uma sua personalidade mas só que o começo eu achei meio estranho cantoras de k-pop caçando demônios através da música meio esquisito mas deu para relevar esse. Eu vou ser sincero que a Sony… more
Like review26 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/193/
rf-4997969401996226521,Unknown,,,"Post-TikTok cinema (derogatory).
Like review26 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/193/
rf--1675097944573682414,Unknown,,,"Golden is for sure not the best song, the best song is Free without a doubt. 
The best scene in the film is this: Click Me.
Like review24 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/193/
rf-2378912682413238476,Unknown,,,"Eine K-Pop-Band singt und kämpft um eine Barriere gegen die Dämonen dieser Welt instand zu halten. Doch Angst und Selbstzweifel führen zu einem Bruch in der Band... und die Dämonen nutzen ihre Chance und senden eine eigene K-Pop-Band.
Mindestens 2-3 sehr gute Songs (bei denen auch ein paar der Mitglieder von TWICE mitgesungen haben), geil dynamisch animiert, tolle Farben bliblablupp, habt ihr alles schon woanders gelesen.
Und, hört zu, ich mag diese Anime-inspirierten übertriebenen Gesichtsausdrücke (liebe auch ""Rot/Turning Red"") aber… more
Like review24 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/193/
rf--8090305310690637761,Unknown,,,"I want to rewatch it in BeatSaber
Like review26 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/193/
rf-7025065217487715961,Unknown,,,"Great writing executed on a simple story. Great music. Great characters. Great animation. Great themes.
It took me multiple watches, but this is exactly what I needed.
Like review25 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/193/
rf--2956175446111788710,Unknown,,,"Still don't wanna admit that this one is an absolute banger
Like review26 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/193/
rf-8624042336780893115,Unknown,,,"sim galera sou o público alvo e estou feliz
Like review26 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/194/
rf-5468990492719079725,Unknown,,,"Лёгкий красивый мульт с незамысловатым сюжетом. Обилие песен сначала обескураживало, особенно, когда они исполнялись не на сцене, не люблю я, когда на каждую бытовую ситуацию вставляется музыкальный номер. Но в итоге главные хиты зацепили, а когда появился тигра-котик, я окончательно сдалась.
Like review26 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/194/
rf-2234321709687944026,Unknown,,,"Tell me who hurt the writers for those lyrics so bad??
Never added a movies sound track to Spotify so fast !
Like review26 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/194/
rf-6057320600309877714,Unknown,,,"A visual, auditory, and emotional assault that I wouldn't have wanted to stop if it weren't for the excellent pacing building everything to a cathartic ending.
This movie follows a familiar structure, with the twist of [see title]. But what makes it so great is that the story and characters can stand in for so many other scenarios. It's metaphorical and literal at the same time and that is so satisfying to me. All while maintaining a visual style that's… more
Like review26 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/194/
rf--6566550601577208286,Unknown,,,"Rewatched this with the discord community! Thankfully most of them hadn't seen it before. Sony has really consistently been setting the bar when it comes to animation experimentation, and honestly, this film deserves all the praise it gets imo. It manages to play with the classic 'magically inclined girls with secret identity"" trope and still make it feel incredibly fresh and like something you've never quite seen before. I don't even like K pop, but I love this film, so that should say a lot. Really hope we get a sequel eventually.
Like review25 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/194/
rf--1371961304019990383,Unknown,,,"This movie looks so good!! All the designs and animation are so on point. Deserved to be seen in cinemas really but in the age of streaming slop it's nice to see a movie someone cared about on Netflix.
Like review26 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/194/
rf-8066042672595849952,Unknown,,,"K-Pop Demon Hunters serves up flashy animation, toe-tapping bops, and a wild mix of K-pop glitz and supernatural action. The leads are charming, the comedy lands, and the music is genuinely catchy. A few rushed plot points keep it from pop perfection, but it’s a ton of fun and honestly, the soundtrack alone makes it worth the watch.
Like review25 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/194/
rf-875622574692406902,Unknown,,,"HEELS. NAILS. BLADE. MASCARA.
FIT CHECK FOR MY NAPALM ERA!
Like review25 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/194/
rf-1588961624905533875,Unknown,,,"supernatural walked so k-pop girlies could run
Like review25 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/194/
rf-207208434824656173,Unknown,,,"I know I’m so late to watching this but man better later than never! I knew I would like this, I’m the target demographic, and it is a really solid film. Really good music, interesting story, I love the animation and the characters, brilliant.
Like review25 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/194/
rf--17831655928701190,Unknown,,,"""Mirror mirror on my phone, who's the baddest-- us hello!""
I don't know if that verse is meant to be a subtle jab at the Snow White remake cuz of that mirror mirror bit, even if it was unintentional that'll always make me smile because of how clever that is. I'll call it a W on the movie's part. Also I think Zoey's the baddest of them all in case you really wanted an answer to that question. 🥰
Nothing could ever make me hate Huntrix or the Saja Boys 😍
Like review25 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/194/
rf-1225735568333568371,Unknown,,,"bizden gecti gencler takılsın diyip hic bakmamıstım kuzenim istediği için açtık güzeldi özlemisim be sonda twice üyelerini görmek beni bi maziye götürdü. izlemesi oldukca keyifliydi kaliteli bir animasyondu. sadece daha iyi olabilirdi diye düşündüm bu kızlar iblislerle savaşmak için seçilmiş özel kızlar değil mi? özel dahiyane fikirlerini görmedik bile gidip oğlana bize karşı kaybet demek nedir ya yesenize lan şunları.
Like review25 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/194/
rf-3927966192530681214,Unknown,,,"HEELS 👠 , NAILS 💅 , BLADE 🗡️, MASCARAAA 👁️
FIT CHECK FOR MY NAPALM ERAAAA ‼️🔥🗣️
so embarrassed to say i’ve actually been listening to the soundtrack ALLLL week. golden is my absolute fav tho <3
Like review26 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/195/
rf--7874314264185361561,Unknown,,,"When can we get the Hex Girls version of this?
2025 Ranked
Like review26 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/195/
rf--4668536648601828020,Unknown,,,"isso garotas acabem com o bts
Like review26 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/195/
rf-1229646623507555676,Unknown,,,"It was pretty surprising to me since, to be honest, I didn't think it would be that excellent. Actually, I really liked it! Aside from the cool characters and wonderful soundtrack, the tiger and the bird were my favorites.
Like review26 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/195/
rf-9155017909679289230,Unknown,,,"عقلي مش بيستوعب الأسباب وراء هوس الكوريين بالفرق الشبابية وزيهم اليابانيين بأفلام الأنمي غير أنها بتشبع خيالات جنسية مكبوتة عند الشعبين
مع اخر استعراض في الفيلم افتكرت تصريح لرئيس كوريا الشمالية عن فرق الكيبوب
لما وصفهم بالسرطان الفتاك بيفسد عقول الشباب ويؤثر على سلوكهم ومظهرهم
المهم ده فيلم نتفليكس حلو بيدعو لتقبل الاختلاف والاعتراف به وعدم الشعور بالخزي من الاختلاف
Like review26 likes",https://letterboxd.com/film/kpop-demon-hunters/reviews/by/activity/page/195/
